,Gênero musical favorito,Deseja gastar,Até quanto pretende gastar?,O quão longe gostaria de ir?,Gostaria de comer durante o passeio?,Qual o seu estado civil?,É religioso?,Tem filhos?,Gosta de esportes?,Quais esportes?,Torce para algum time?,Estilo de filme favorito:,Ponto de partida,Locais
564,3,TRUE,484,8,TRUE,2,TRUE,TRUE,TRUE,4,4,6,66,København
565,4,TRUE,145,26,FALSE,1,TRUE,FALSE,FALSE,5,1,5,97,København
566,6,TRUE,297,7,TRUE,4,FALSE,TRUE,FALSE,2,3,5,33,København
567,4,TRUE,280,84,TRUE,3,TRUE,FALSE,FALSE,3,1,2,69,København
568,6,FALSE,154,13,FALSE,2,TRUE,TRUE,TRUE,3,4,7,12,København
569,7,TRUE,109,94,FALSE,2,TRUE,TRUE,FALSE,1,1,6,85,København
570,3,TRUE,164,12,TRUE,3,TRUE,FALSE,TRUE,4,2,4,52,København
571,6,TRUE,127,7,TRUE,2,TRUE,FALSE,FALSE,2,1,2,13,København
572,4,FALSE,130,54,TRUE,4,FALSE,FALSE,FALSE,1,3,5,35,København
573,2,FALSE,355,6,TRUE,2,FALSE,TRUE,TRUE,4,4,5,26,København
574,5,TRUE,461,39,FALSE,3,FALSE,TRUE,TRUE,3,3,4,3,København
575,1,TRUE,98,92,TRUE,2,FALSE,TRUE,FALSE,3,2,4,50,København
576,5,TRUE,209,4,FALSE,1,FALSE,TRUE,TRUE,5,2,3,56,København
577,4,FALSE,164,92,TRUE,4,TRUE,TRUE,TRUE,3,3,5,66,København
578,1,TRUE,258,21,TRUE,3,TRUE,FALSE,TRUE,1,2,1,59,København
579,3,TRUE,411,20,FALSE,3,TRUE,FALSE,TRUE,2,1,1,77,København
580,1,TRUE,364,2,TRUE,1,TRUE,TRUE,TRUE,4,4,7,42,København
581,2,TRUE,463,38,FALSE,3,FALSE,FALSE,TRUE,5,2,6,77,København
582,3,FALSE,282,32,TRUE,3,TRUE,TRUE,FALSE,2,4,2,72,København
583,2,TRUE,289,8,FALSE,4,FALSE,TRUE,TRUE,5,2,3,53,København
584,1,TRUE,384,65,FALSE,1,FALSE,TRUE,TRUE,2,4,2,48,København
585,1,FALSE,8,87,TRUE,4,TRUE,FALSE,FALSE,2,4,3,22,København
586,3,FALSE,487,21,FALSE,1,FALSE,FALSE,TRUE,1,3,1,49,København
587,3,TRUE,91,99,FALSE,1,FALSE,TRUE,TRUE,1,4,5,100,København
588,3,FALSE,180,6,FALSE,4,FALSE,FALSE,FALSE,4,3,4,68,København
589,2,FALSE,110,33,TRUE,4,TRUE,TRUE,FALSE,5,2,7,68,København
590,5,TRUE,280,68,FALSE,3,FALSE,FALSE,TRUE,1,2,6,22,København
591,1,FALSE,93,66,TRUE,1,FALSE,TRUE,FALSE,5,1,5,94,København
592,2,FALSE,198,52,FALSE,1,FALSE,FALSE,TRUE,3,2,3,97,København
593,2,TRUE,386,84,TRUE,3,FALSE,TRUE,TRUE,5,1,1,55,København
594,1,TRUE,328,94,FALSE,1,TRUE,TRUE,TRUE,2,3,2,75,København
595,7,FALSE,335,82,TRUE,3,TRUE,FALSE,FALSE,4,2,2,50,København
596,6,TRUE,41,31,TRUE,4,FALSE,FALSE,TRUE,2,2,4,47,København
597,4,TRUE,234,53,FALSE,2,FALSE,FALSE,TRUE,3,2,3,97,København
598,6,FALSE,294,15,TRUE,1,TRUE,FALSE,TRUE,1,4,2,25,København
599,7,FALSE,131,71,TRUE,1,FALSE,TRUE,TRUE,4,1,1,62,København
600,7,FALSE,419,41,TRUE,3,FALSE,TRUE,TRUE,5,2,5,78,København
601,3,TRUE,137,42,TRUE,1,TRUE,FALSE,FALSE,5,2,7,72,København
602,3,TRUE,334,29,TRUE,2,FALSE,FALSE,FALSE,1,4,5,37,København
603,2,TRUE,247,100,FALSE,2,FALSE,FALSE,FALSE,1,3,1,10,København
604,3,FALSE,79,73,FALSE,1,TRUE,FALSE,FALSE,1,1,4,95,København
605,2,FALSE,284,27,TRUE,1,TRUE,FALSE,FALSE,3,4,2,50,København
606,6,TRUE,236,17,FALSE,2,TRUE,FALSE,FALSE,1,1,6,26,København
607,6,FALSE,457,17,FALSE,2,FALSE,FALSE,FALSE,3,2,2,90,København
608,7,FALSE,140,57,FALSE,2,FALSE,FALSE,FALSE,4,3,6,32,København
609,5,FALSE,105,52,TRUE,3,FALSE,TRUE,TRUE,3,1,5,19,København
610,7,FALSE,313,49,FALSE,4,TRUE,FALSE,FALSE,2,1,7,10,København
611,1,TRUE,409,1,FALSE,4,FALSE,FALSE,TRUE,4,2,5,21,København
612,6,TRUE,398,56,FALSE,3,FALSE,FALSE,TRUE,4,4,1,24,København
613,1,FALSE,156,7,FALSE,2,TRUE,TRUE,FALSE,5,3,5,99,København
614,7,TRUE,405,49,FALSE,4,TRUE,TRUE,FALSE,4,2,2,23,København
615,3,FALSE,101,51,FALSE,2,TRUE,FALSE,TRUE,2,2,6,27,København
616,5,TRUE,264,63,FALSE,4,TRUE,TRUE,FALSE,5,1,4,5,København
617,7,TRUE,100,73,TRUE,1,FALSE,TRUE,TRUE,3,2,1,29,København
618,2,FALSE,83,34,FALSE,4,TRUE,TRUE,FALSE,1,3,7,75,København
619,3,FALSE,352,39,TRUE,2,FALSE,TRUE,FALSE,1,3,3,64,København
620,5,TRUE,246,11,FALSE,2,FALSE,TRUE,FALSE,4,4,5,9,København
621,2,TRUE,97,10,TRUE,4,TRUE,FALSE,TRUE,2,4,4,37,København
622,7,TRUE,152,38,TRUE,1,FALSE,FALSE,FALSE,3,4,2,8,København
623,2,TRUE,417,36,TRUE,2,FALSE,TRUE,FALSE,2,2,7,30,København
624,3,TRUE,339,45,TRUE,1,FALSE,FALSE,FALSE,3,4,5,22,København
625,6,TRUE,325,63,FALSE,1,FALSE,TRUE,TRUE,4,3,5,61,København
626,2,FALSE,94,54,FALSE,1,FALSE,FALSE,TRUE,3,2,4,14,København
627,2,FALSE,340,80,FALSE,4,FALSE,TRUE,TRUE,3,2,6,21,København
628,3,FALSE,261,58,FALSE,1,FALSE,FALSE,TRUE,5,3,4,57,København
629,3,FALSE,229,98,TRUE,3,TRUE,TRUE,FALSE,5,3,4,73,København
630,5,FALSE,462,85,FALSE,3,TRUE,FALSE,FALSE,1,4,2,45,København
631,1,TRUE,361,100,TRUE,2,FALSE,FALSE,TRUE,5,1,5,44,København
632,5,TRUE,38,8,FALSE,3,FALSE,TRUE,TRUE,2,1,5,86,København
633,7,TRUE,12,4,TRUE,3,FALSE,TRUE,TRUE,4,3,5,71,København
634,2,TRUE,469,48,TRUE,2,TRUE,TRUE,FALSE,5,1,5,8,København
635,6,FALSE,445,96,FALSE,4,FALSE,TRUE,FALSE,4,1,3,35,København
636,1,FALSE,3,73,FALSE,3,TRUE,TRUE,FALSE,1,4,4,50,København
637,4,TRUE,346,84,FALSE,2,TRUE,FALSE,FALSE,4,2,5,34,København
638,4,TRUE,170,51,FALSE,3,TRUE,TRUE,TRUE,3,2,4,44,København
639,7,TRUE,15,63,TRUE,2,FALSE,FALSE,FALSE,4,3,1,32,København
640,5,FALSE,330,33,FALSE,1,FALSE,FALSE,TRUE,3,2,5,94,København
641,3,TRUE,73,3,FALSE,2,FALSE,TRUE,FALSE,2,1,5,14,København
642,2,FALSE,390,48,TRUE,3,FALSE,FALSE,FALSE,1,2,6,6,København
643,4,TRUE,381,92,TRUE,1,FALSE,FALSE,FALSE,2,1,1,57,København
644,6,FALSE,111,77,FALSE,3,FALSE,FALSE,TRUE,2,3,7,68,København
645,4,TRUE,323,69,TRUE,4,FALSE,FALSE,TRUE,1,2,1,67,København
646,3,FALSE,105,72,TRUE,2,FALSE,TRUE,FALSE,3,4,7,92,København
647,2,FALSE,457,29,FALSE,3,TRUE,FALSE,FALSE,4,4,7,93,København
648,3,TRUE,222,16,TRUE,4,TRUE,FALSE,FALSE,5,3,1,73,København
649,6,FALSE,282,100,FALSE,2,TRUE,FALSE,FALSE,2,1,2,64,København
650,1,TRUE,256,24,FALSE,1,TRUE,TRUE,TRUE,4,1,5,22,København
651,7,TRUE,372,17,FALSE,1,TRUE,FALSE,TRUE,1,2,7,10,København
652,7,TRUE,52,94,FALSE,2,TRUE,TRUE,TRUE,5,4,1,77,København
653,7,FALSE,372,56,TRUE,2,FALSE,TRUE,TRUE,5,3,7,8,København
654,6,FALSE,221,26,TRUE,3,TRUE,TRUE,TRUE,3,3,1,78,København
655,4,TRUE,247,73,FALSE,2,TRUE,FALSE,FALSE,2,2,3,68,København
656,2,TRUE,445,1,FALSE,1,TRUE,FALSE,TRUE,5,2,4,97,København
657,7,FALSE,219,26,FALSE,3,FALSE,TRUE,TRUE,4,1,1,6,København
658,3,FALSE,362,77,FALSE,1,FALSE,TRUE,TRUE,1,4,5,85,København
659,7,FALSE,66,80,TRUE,2,TRUE,TRUE,TRUE,3,4,3,98,København
660,2,FALSE,294,65,TRUE,2,FALSE,TRUE,TRUE,2,2,3,8,København
661,5,FALSE,129,19,FALSE,1,FALSE,TRUE,TRUE,1,3,2,67,København
662,4,TRUE,492,26,TRUE,2,FALSE,TRUE,TRUE,3,2,6,79,København
663,7,FALSE,332,67,FALSE,3,FALSE,FALSE,TRUE,3,3,3,1,København
664,4,TRUE,98,50,FALSE,4,TRUE,TRUE,TRUE,5,2,2,2,København
665,2,FALSE,291,81,FALSE,4,TRUE,TRUE,FALSE,5,1,2,22,København
666,7,TRUE,479,39,FALSE,4,TRUE,FALSE,FALSE,5,3,5,25,København
667,4,FALSE,263,68,FALSE,4,TRUE,TRUE,TRUE,5,4,3,41,København
668,4,FALSE,295,11,FALSE,1,TRUE,TRUE,FALSE,2,3,7,79,København
669,4,TRUE,491,60,FALSE,2,FALSE,TRUE,FALSE,2,4,2,70,København
670,1,FALSE,155,44,TRUE,2,FALSE,FALSE,FALSE,3,2,4,85,København
671,7,TRUE,71,67,TRUE,2,FALSE,FALSE,TRUE,5,3,7,49,København
672,2,FALSE,53,6,FALSE,1,FALSE,FALSE,FALSE,3,2,3,62,København
673,2,FALSE,245,74,FALSE,4,TRUE,TRUE,FALSE,1,3,4,21,København
674,5,FALSE,279,6,TRUE,2,TRUE,FALSE,FALSE,5,3,4,53,København
675,2,FALSE,20,42,TRUE,3,TRUE,TRUE,FALSE,1,4,1,88,København
676,5,FALSE,402,100,TRUE,2,TRUE,TRUE,TRUE,4,2,2,99,København
677,7,TRUE,212,26,TRUE,1,TRUE,TRUE,TRUE,1,4,2,93,København
678,2,FALSE,16,54,FALSE,3,FALSE,FALSE,TRUE,5,4,1,63,København
679,5,FALSE,390,34,FALSE,3,FALSE,FALSE,FALSE,1,4,6,44,København
680,3,FALSE,418,41,TRUE,3,TRUE,TRUE,TRUE,2,4,1,58,København
681,3,FALSE,489,85,TRUE,2,FALSE,TRUE,TRUE,1,1,2,42,København
682,4,TRUE,350,89,FALSE,1,TRUE,FALSE,FALSE,3,2,7,78,København
683,3,FALSE,185,47,TRUE,4,FALSE,TRUE,TRUE,1,2,2,45,København
684,4,FALSE,247,85,FALSE,3,FALSE,FALSE,FALSE,5,1,2,60,København
685,6,TRUE,117,38,FALSE,4,TRUE,TRUE,TRUE,4,1,5,41,København
686,6,TRUE,344,16,FALSE,1,FALSE,TRUE,TRUE,1,1,2,55,København
687,7,FALSE,282,27,TRUE,1,FALSE,TRUE,TRUE,5,1,3,49,København
688,7,TRUE,295,82,TRUE,2,TRUE,TRUE,TRUE,4,4,7,47,København
689,7,TRUE,498,85,TRUE,3,TRUE,TRUE,TRUE,4,2,5,25,København
690,4,FALSE,113,22,FALSE,2,TRUE,TRUE,FALSE,5,3,6,45,København
691,5,TRUE,21,6,FALSE,1,TRUE,TRUE,TRUE,1,1,1,79,København
692,7,TRUE,52,54,TRUE,1,FALSE,FALSE,FALSE,1,1,5,73,København
693,1,TRUE,499,45,FALSE,2,TRUE,TRUE,FALSE,1,4,4,41,København
694,2,TRUE,341,55,FALSE,3,FALSE,TRUE,TRUE,4,2,4,50,København
695,6,FALSE,403,100,FALSE,1,TRUE,FALSE,FALSE,5,4,1,14,København
696,7,TRUE,366,82,FALSE,3,TRUE,FALSE,FALSE,5,1,6,87,København
697,5,TRUE,489,13,FALSE,2,TRUE,TRUE,FALSE,4,1,6,2,København
698,7,TRUE,86,64,FALSE,2,FALSE,TRUE,FALSE,3,2,5,11,København
699,1,FALSE,307,91,FALSE,4,TRUE,FALSE,TRUE,3,2,3,30,København
700,1,TRUE,83,97,TRUE,1,FALSE,FALSE,TRUE,3,1,7,26,København
701,7,FALSE,1,89,FALSE,1,TRUE,FALSE,TRUE,5,4,3,69,København
702,1,FALSE,320,47,TRUE,4,FALSE,FALSE,TRUE,2,4,2,70,København
703,3,TRUE,237,4,TRUE,1,FALSE,FALSE,TRUE,2,3,1,58,København
704,6,FALSE,441,65,FALSE,1,TRUE,TRUE,TRUE,3,2,4,89,København
705,2,TRUE,270,83,TRUE,2,FALSE,TRUE,FALSE,4,1,1,60,København
706,2,TRUE,400,54,TRUE,1,TRUE,FALSE,FALSE,2,3,7,58,København
707,4,TRUE,157,5,TRUE,4,TRUE,FALSE,TRUE,2,1,3,15,København
708,1,FALSE,219,95,FALSE,1,FALSE,FALSE,FALSE,3,4,4,28,København
709,4,TRUE,102,71,TRUE,2,FALSE,TRUE,TRUE,1,4,5,94,København
710,3,TRUE,485,5,FALSE,4,TRUE,FALSE,TRUE,5,2,7,64,København
711,2,FALSE,373,45,TRUE,1,TRUE,FALSE,FALSE,1,3,3,16,København
712,5,TRUE,328,51,FALSE,4,TRUE,FALSE,FALSE,3,2,6,80,København
713,4,TRUE,267,61,TRUE,4,TRUE,FALSE,TRUE,3,1,5,63,København
714,2,FALSE,187,67,FALSE,1,TRUE,FALSE,FALSE,4,1,3,19,København
715,4,FALSE,213,60,FALSE,1,FALSE,FALSE,TRUE,2,3,5,62,København
716,5,TRUE,385,100,FALSE,2,FALSE,TRUE,TRUE,1,2,2,65,København
717,5,TRUE,66,64,TRUE,1,FALSE,FALSE,FALSE,1,4,7,24,København
718,5,TRUE,131,60,TRUE,3,FALSE,FALSE,FALSE,5,2,4,97,København
719,1,FALSE,347,71,TRUE,1,FALSE,TRUE,FALSE,1,3,2,36,København
720,7,FALSE,149,57,TRUE,4,TRUE,TRUE,FALSE,1,4,7,67,København
721,5,FALSE,472,14,FALSE,1,TRUE,FALSE,TRUE,4,3,2,77,København
722,6,FALSE,298,8,TRUE,1,FALSE,FALSE,TRUE,5,2,2,32,København
723,6,FALSE,9,98,FALSE,4,TRUE,TRUE,TRUE,2,3,5,97,København
724,4,TRUE,228,23,TRUE,4,FALSE,TRUE,TRUE,2,3,3,10,København
725,1,FALSE,108,60,TRUE,2,FALSE,TRUE,FALSE,3,1,5,5,København
726,3,FALSE,337,29,TRUE,1,TRUE,TRUE,TRUE,2,3,5,30,København
727,2,TRUE,74,92,TRUE,2,FALSE,FALSE,TRUE,2,2,3,76,København
728,5,TRUE,123,61,FALSE,3,FALSE,TRUE,TRUE,3,4,7,86,København
729,5,FALSE,264,5,TRUE,1,FALSE,TRUE,FALSE,2,2,1,54,København
730,4,TRUE,254,98,TRUE,4,FALSE,FALSE,FALSE,4,2,6,77,København
731,7,TRUE,107,91,TRUE,2,FALSE,TRUE,TRUE,4,4,5,14,København
732,1,FALSE,302,85,TRUE,4,TRUE,TRUE,TRUE,5,4,1,91,København
733,7,TRUE,459,21,FALSE,1,TRUE,TRUE,TRUE,3,3,4,60,København
734,7,TRUE,385,20,TRUE,4,TRUE,FALSE,TRUE,1,2,2,24,København
735,1,FALSE,11,88,TRUE,3,FALSE,TRUE,FALSE,5,3,4,49,København
736,5,TRUE,300,77,TRUE,4,TRUE,FALSE,FALSE,1,4,6,96,København
737,4,TRUE,47,66,FALSE,2,TRUE,TRUE,FALSE,2,4,1,42,København
738,6,FALSE,299,73,FALSE,1,TRUE,FALSE,FALSE,1,4,2,100,København
739,2,TRUE,205,53,FALSE,1,TRUE,TRUE,FALSE,2,3,7,100,København
740,5,FALSE,35,15,TRUE,3,FALSE,FALSE,FALSE,3,3,4,95,København
741,6,TRUE,341,59,TRUE,1,TRUE,FALSE,TRUE,1,4,7,3,København
742,3,TRUE,493,81,FALSE,3,TRUE,FALSE,FALSE,5,2,3,46,København
743,3,TRUE,294,97,TRUE,1,TRUE,TRUE,TRUE,1,2,2,76,København
744,2,TRUE,160,61,TRUE,3,TRUE,TRUE,TRUE,4,1,3,43,København
745,2,FALSE,411,62,TRUE,3,FALSE,TRUE,TRUE,5,4,1,98,København
746,6,TRUE,343,53,FALSE,3,TRUE,FALSE,FALSE,2,2,5,50,København
747,3,FALSE,44,56,TRUE,4,TRUE,FALSE,TRUE,2,1,7,4,København
748,1,FALSE,321,49,TRUE,2,TRUE,TRUE,TRUE,4,4,6,100,København
749,6,TRUE,188,52,TRUE,1,FALSE,TRUE,TRUE,5,4,7,98,København
750,4,TRUE,165,19,TRUE,3,FALSE,FALSE,TRUE,2,3,7,87,København
751,1,TRUE,104,94,TRUE,3,FALSE,TRUE,TRUE,4,3,1,91,København
752,5,TRUE,329,85,FALSE,1,FALSE,TRUE,TRUE,1,4,5,70,København
753,4,FALSE,193,7,TRUE,4,TRUE,FALSE,TRUE,3,2,4,15,København
754,7,FALSE,414,10,TRUE,1,TRUE,FALSE,FALSE,2,4,5,26,København
755,6,FALSE,379,78,FALSE,4,TRUE,TRUE,TRUE,1,1,2,80,København
756,2,FALSE,229,67,TRUE,2,TRUE,TRUE,FALSE,4,2,4,81,København
757,6,TRUE,14,76,FALSE,1,TRUE,FALSE,FALSE,2,2,2,9,København
758,3,TRUE,319,84,FALSE,2,FALSE,TRUE,TRUE,1,4,4,33,København
759,6,FALSE,246,37,TRUE,2,TRUE,TRUE,FALSE,2,4,4,77,København
760,7,FALSE,85,25,FALSE,1,TRUE,FALSE,FALSE,4,4,4,52,København
761,5,TRUE,221,10,FALSE,3,TRUE,FALSE,FALSE,3,1,6,71,København
762,4,FALSE,159,36,TRUE,3,TRUE,TRUE,TRUE,1,4,3,5,København
763,5,TRUE,81,32,FALSE,4,TRUE,TRUE,TRUE,3,2,1,55,København
764,2,TRUE,254,3,FALSE,3,FALSE,FALSE,TRUE,5,3,3,39,København
765,7,TRUE,320,69,FALSE,2,TRUE,TRUE,TRUE,4,3,5,63,København
766,6,TRUE,469,53,TRUE,3,FALSE,FALSE,FALSE,4,4,5,69,København
767,4,FALSE,56,1,FALSE,4,TRUE,FALSE,TRUE,4,3,7,7,København
768,5,FALSE,295,61,FALSE,1,FALSE,TRUE,TRUE,4,2,7,76,København
769,5,FALSE,455,73,FALSE,4,TRUE,FALSE,FALSE,5,4,6,94,København
770,6,TRUE,16,59,FALSE,3,FALSE,FALSE,TRUE,3,2,5,91,København
771,6,TRUE,211,47,FALSE,4,TRUE,TRUE,TRUE,1,1,4,85,København
772,1,TRUE,132,22,FALSE,1,TRUE,TRUE,TRUE,1,2,6,59,København
773,1,TRUE,438,19,TRUE,2,TRUE,TRUE,TRUE,3,2,1,1,København
774,5,FALSE,466,25,FALSE,3,FALSE,TRUE,TRUE,3,2,3,25,København
775,4,FALSE,279,11,TRUE,1,TRUE,TRUE,TRUE,3,2,3,98,København
776,7,TRUE,41,48,TRUE,2,FALSE,TRUE,TRUE,1,3,3,4,København
777,5,FALSE,438,97,FALSE,1,TRUE,FALSE,TRUE,3,3,5,25,København
778,3,FALSE,14,84,FALSE,2,FALSE,TRUE,TRUE,3,2,2,37,København
779,7,FALSE,175,52,FALSE,2,TRUE,FALSE,FALSE,5,1,1,9,København
780,7,FALSE,329,15,FALSE,1,TRUE,TRUE,TRUE,4,1,2,92,København
781,1,FALSE,239,4,FALSE,4,TRUE,FALSE,TRUE,5,2,7,5,København
782,2,TRUE,486,16,FALSE,1,TRUE,TRUE,TRUE,3,3,4,28,København
783,5,TRUE,397,20,FALSE,1,TRUE,TRUE,TRUE,2,2,7,40,København
784,3,TRUE,408,1,TRUE,3,FALSE,TRUE,TRUE,3,3,6,97,København
785,4,FALSE,333,40,FALSE,4,TRUE,TRUE,TRUE,4,1,2,76,København
786,5,FALSE,394,100,FALSE,2,FALSE,TRUE,FALSE,4,1,5,93,København
787,7,TRUE,127,86,TRUE,3,FALSE,TRUE,FALSE,5,3,3,34,København
788,5,TRUE,23,16,TRUE,4,TRUE,FALSE,FALSE,3,3,5,10,København
789,6,FALSE,346,97,TRUE,1,FALSE,TRUE,FALSE,2,2,3,84,København
790,6,TRUE,151,83,TRUE,4,TRUE,FALSE,FALSE,2,2,2,79,København
791,1,TRUE,280,24,TRUE,2,TRUE,FALSE,TRUE,4,1,1,53,København
792,2,TRUE,421,37,TRUE,4,TRUE,TRUE,TRUE,2,3,2,83,København
793,1,TRUE,375,59,TRUE,4,FALSE,FALSE,TRUE,1,4,1,18,København
794,5,FALSE,359,68,FALSE,3,TRUE,TRUE,TRUE,5,3,4,57,København
795,5,FALSE,323,17,FALSE,1,TRUE,TRUE,TRUE,5,3,7,11,København
796,4,TRUE,163,11,TRUE,1,FALSE,TRUE,TRUE,3,4,4,20,København
797,3,FALSE,447,30,FALSE,1,TRUE,FALSE,TRUE,5,4,7,45,København
798,1,TRUE,383,10,FALSE,3,TRUE,TRUE,TRUE,2,1,5,71,København
799,5,TRUE,13,65,FALSE,1,FALSE,FALSE,FALSE,5,3,5,36,København
800,1,FALSE,266,83,TRUE,2,TRUE,FALSE,TRUE,3,4,5,53,København
801,3,TRUE,398,70,TRUE,3,FALSE,TRUE,FALSE,2,1,7,74,København
802,4,TRUE,450,76,TRUE,1,FALSE,FALSE,FALSE,4,1,3,20,København
803,3,FALSE,282,38,TRUE,2,TRUE,FALSE,TRUE,3,2,7,58,København
804,7,FALSE,81,49,TRUE,2,FALSE,TRUE,FALSE,5,2,4,1,København
805,3,TRUE,6,1,TRUE,2,FALSE,TRUE,TRUE,1,1,1,80,København
806,2,TRUE,497,19,FALSE,1,TRUE,FALSE,TRUE,1,1,3,7,København
807,2,TRUE,394,28,TRUE,2,TRUE,FALSE,TRUE,3,1,2,92,København
808,2,TRUE,345,30,FALSE,1,TRUE,FALSE,FALSE,5,2,4,60,København
809,5,TRUE,45,98,FALSE,1,TRUE,TRUE,FALSE,3,1,2,78,København
810,1,FALSE,89,70,FALSE,3,TRUE,TRUE,TRUE,5,4,1,62,København
811,1,TRUE,51,1,FALSE,4,FALSE,FALSE,TRUE,3,1,7,52,København
812,7,FALSE,4,57,FALSE,3,TRUE,TRUE,TRUE,5,3,1,27,København
813,2,FALSE,462,87,TRUE,3,FALSE,TRUE,TRUE,1,4,4,34,København
814,2,TRUE,100,2,FALSE,3,FALSE,TRUE,TRUE,2,4,2,93,København
815,6,FALSE,379,86,FALSE,4,FALSE,TRUE,TRUE,3,1,4,74,København
816,7,FALSE,170,52,TRUE,3,FALSE,FALSE,TRUE,5,4,7,75,København
817,4,FALSE,68,93,TRUE,2,TRUE,FALSE,TRUE,1,3,5,75,København
818,4,FALSE,461,15,FALSE,2,TRUE,FALSE,TRUE,3,4,3,51,København
819,7,FALSE,137,80,TRUE,2,TRUE,FALSE,FALSE,5,2,4,28,København
820,4,TRUE,250,36,TRUE,2,TRUE,TRUE,TRUE,2,3,7,99,København
821,4,TRUE,411,51,TRUE,4,TRUE,FALSE,FALSE,5,4,4,85,København
822,1,TRUE,49,36,TRUE,4,FALSE,FALSE,TRUE,3,4,3,21,København
823,6,TRUE,432,91,FALSE,2,FALSE,TRUE,TRUE,5,3,6,77,København
824,7,FALSE,454,40,FALSE,3,FALSE,TRUE,FALSE,5,2,7,41,København
825,7,TRUE,206,17,FALSE,2,FALSE,FALSE,FALSE,1,4,5,59,København
826,6,TRUE,465,23,TRUE,4,TRUE,FALSE,FALSE,5,1,6,33,København
827,7,FALSE,453,21,TRUE,2,FALSE,FALSE,FALSE,1,4,6,5,København
828,3,TRUE,452,71,FALSE,4,TRUE,TRUE,TRUE,4,1,7,83,København
829,1,TRUE,364,4,FALSE,4,TRUE,FALSE,FALSE,1,4,7,81,København
830,6,FALSE,432,20,TRUE,4,FALSE,TRUE,TRUE,3,3,2,61,København
831,4,TRUE,464,61,FALSE,4,TRUE,FALSE,TRUE,5,1,4,45,København
832,2,FALSE,250,43,TRUE,3,TRUE,TRUE,FALSE,3,1,1,11,København
833,1,FALSE,263,72,FALSE,2,TRUE,TRUE,FALSE,1,3,4,67,København
834,1,FALSE,374,88,FALSE,2,TRUE,FALSE,FALSE,2,4,2,6,København
835,7,TRUE,102,75,TRUE,2,FALSE,TRUE,FALSE,2,3,3,28,København
836,5,TRUE,380,5,FALSE,4,FALSE,FALSE,TRUE,2,2,5,56,København
837,4,TRUE,115,57,TRUE,4,FALSE,FALSE,TRUE,1,3,6,37,København
838,1,FALSE,498,71,FALSE,4,FALSE,TRUE,FALSE,1,4,2,71,København
839,3,FALSE,191,28,FALSE,2,TRUE,FALSE,FALSE,2,1,2,85,København
840,2,TRUE,339,66,FALSE,3,FALSE,FALSE,FALSE,3,2,1,11,København
841,3,TRUE,256,83,FALSE,4,TRUE,FALSE,FALSE,5,3,7,53,København
842,1,FALSE,389,65,TRUE,2,TRUE,FALSE,TRUE,4,2,6,19,København
843,1,TRUE,271,83,TRUE,3,TRUE,FALSE,TRUE,3,2,5,75,København
844,4,TRUE,470,56,TRUE,1,TRUE,FALSE,TRUE,4,1,3,40,København
845,7,FALSE,341,3,FALSE,3,FALSE,FALSE,FALSE,5,1,4,85,København
846,3,FALSE,296,83,TRUE,1,FALSE,FALSE,TRUE,1,3,5,69,København
847,7,FALSE,95,25,FALSE,4,FALSE,FALSE,FALSE,1,4,2,46,København
848,2,FALSE,104,23,TRUE,4,FALSE,FALSE,TRUE,2,2,1,49,København
849,1,TRUE,492,29,FALSE,3,FALSE,FALSE,FALSE,1,2,5,97,København
850,4,FALSE,400,32,TRUE,2,TRUE,TRUE,FALSE,5,1,6,52,København
851,5,FALSE,438,12,FALSE,3,FALSE,TRUE,TRUE,2,1,1,73,København
852,6,TRUE,193,62,TRUE,2,TRUE,FALSE,FALSE,1,2,1,15,København
853,6,TRUE,371,20,FALSE,3,FALSE,TRUE,TRUE,1,4,6,30,København
854,5,FALSE,39,99,FALSE,1,TRUE,FALSE,FALSE,2,1,2,80,København
855,2,FALSE,297,93,FALSE,2,FALSE,FALSE,FALSE,1,3,1,67,København
856,7,FALSE,285,38,FALSE,3,FALSE,TRUE,TRUE,1,3,3,84,København
857,2,TRUE,189,72,FALSE,2,TRUE,FALSE,FALSE,3,1,7,16,København
858,5,FALSE,202,17,TRUE,3,TRUE,FALSE,FALSE,5,4,3,95,København
859,4,FALSE,296,82,FALSE,2,FALSE,FALSE,TRUE,4,3,6,94,København
860,5,TRUE,29,79,FALSE,2,FALSE,FALSE,TRUE,5,4,3,16,København
861,4,TRUE,405,56,FALSE,2,TRUE,TRUE,FALSE,3,2,3,69,København
862,5,FALSE,434,89,FALSE,1,FALSE,FALSE,TRUE,5,2,4,91,København
863,1,TRUE,343,40,TRUE,1,FALSE,FALSE,FALSE,1,1,5,60,København
864,5,TRUE,216,7,TRUE,3,FALSE,TRUE,FALSE,4,2,1,87,København
865,7,FALSE,64,21,FALSE,1,FALSE,TRUE,TRUE,5,3,1,23,København
866,1,TRUE,386,29,TRUE,3,TRUE,FALSE,TRUE,5,2,3,59,København
867,5,TRUE,174,68,TRUE,3,TRUE,FALSE,TRUE,2,2,7,40,København
868,7,TRUE,23,79,FALSE,2,FALSE,FALSE,FALSE,5,3,5,87,København
869,2,FALSE,211,76,TRUE,3,TRUE,TRUE,TRUE,4,3,5,47,København
870,2,TRUE,5,89,FALSE,2,FALSE,TRUE,TRUE,2,3,3,9,København
871,4,TRUE,47,38,TRUE,4,TRUE,FALSE,TRUE,4,4,6,99,København
